lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,canonical_smiles
N,methyl,methyl,C4,pentafluorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C4><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,CN(C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C5,pentafluorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C5><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,CN(C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C6,pentafluorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C6><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,CN(C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C1,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C1><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,methyl,C2,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C2><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,methyl,C3,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C3><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,methyl,C4,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C4><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,methyl,C5,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C5><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,methyl,C6,pentafluorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C6><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,methyl,C1,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C1><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C2,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C2><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C3,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C3><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C4,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C4><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C5,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C5><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C6,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C6><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C1,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C1><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C2,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C2><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C3,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C3><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C4,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C4><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C5,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C5><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C6,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C6><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,methyl,C1,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C1><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,methyl,C2,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C2><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,methyl,C3,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C3><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,methyl,C4,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C4><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,methyl,C5,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C5><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,methyl,C6,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C6><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(C)CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C1,phenyl,phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_phenyl><LA2_phenyl>,CCN(C)CB(c1ccccc1)c1ccccc1
N,methyl,ethyl,C2,phenyl,phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_phenyl><LA2_phenyl>,CCN(C)CCB(c1ccccc1)c1ccccc1
N,methyl,ethyl,C3,phenyl,phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_phenyl><LA2_phenyl>,CCN(C)CCCB(c1ccccc1)c1ccccc1
N,methyl,ethyl,C4,phenyl,phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_phenyl><LA2_phenyl>,CCN(C)CCCCB(c1ccccc1)c1ccccc1
N,methyl,ethyl,C5,phenyl,phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_phenyl><LA2_phenyl>,CCN(C)CCCCCB(c1ccccc1)c1ccccc1
N,methyl,ethyl,C6,phenyl,phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_phenyl><LA2_phenyl>,CCN(C)CCCCCCB(c1ccccc1)c1ccccc1
N,methyl,ethyl,C1,phenyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_phenyl><LA2_p_tolyl>,CCN(C)CB(c1ccccc1)c1ccc(C)cc1
N,methyl,ethyl,C2,phenyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_phenyl><LA2_p_tolyl>,CCN(C)CCB(c1ccccc1)c1ccc(C)cc1
N,methyl,ethyl,C3,phenyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_phenyl><LA2_p_tolyl>,CCN(C)CCCB(c1ccccc1)c1ccc(C)cc1
N,methyl,ethyl,C4,phenyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_phenyl><LA2_p_tolyl>,CCN(C)CCCCB(c1ccccc1)c1ccc(C)cc1
N,methyl,ethyl,C5,phenyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_phenyl><LA2_p_tolyl>,CCN(C)CCCCCB(c1ccccc1)c1ccc(C)cc1
N,methyl,ethyl,C6,phenyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_phenyl><LA2_p_tolyl>,CCN(C)CCCCCCB(c1ccccc1)c1ccc(C)cc1
N,methyl,ethyl,C1,phenyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_phenyl><LA2_mesityl>,CCN(C)CB(c1ccccc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C2,phenyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_phenyl><LA2_mesityl>,CCN(C)CCB(c1ccccc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C3,phenyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_phenyl><LA2_mesityl>,CCN(C)CCCB(c1ccccc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C4,phenyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_phenyl><LA2_mesityl>,CCN(C)CCCCB(c1ccccc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C5,phenyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_phenyl><LA2_mesityl>,CCN(C)CCCCCB(c1ccccc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C6,phenyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_phenyl><LA2_mesityl>,CCN(C)CCCCCCB(c1ccccc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C1,phenyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_phenyl><LA2_pentafluorophenyl>,CCN(C)CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C2,phenyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_phenyl><LA2_pentafluorophenyl>,CCN(C)CCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C3,phenyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_phenyl><LA2_pentafluorophenyl>,CCN(C)CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C4,phenyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_phenyl><LA2_pentafluorophenyl>,CCN(C)CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C5,phenyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_phenyl><LA2_pentafluorophenyl>,CCN(C)CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C6,phenyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,CCN(C)CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C1,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_phenyl><LA2_pentachlorophenyl>,CCN(C)CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C2,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,CCN(C)CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C3,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_phenyl><LA2_pentachlorophenyl>,CCN(C)CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C4,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_phenyl><LA2_pentachlorophenyl>,CCN(C)CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C5,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_phenyl><LA2_pentachlorophenyl>,CCN(C)CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C6,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_phenyl><LA2_pentachlorophenyl>,CCN(C)CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C1,phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_phenyl><LA2_bis_cf3_phenyl>,CCN(C)CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C2,phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_phenyl><LA2_bis_cf3_phenyl>,CCN(C)CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C3,phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_phenyl><LA2_bis_cf3_phenyl>,CCN(C)CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C4,phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_phenyl><LA2_bis_cf3_phenyl>,CCN(C)CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C5,phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_phenyl><LA2_bis_cf3_phenyl>,CCN(C)CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C6,phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_phenyl><LA2_bis_cf3_phenyl>,CCN(C)CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C1,p_tolyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_p_tolyl>,CCN(C)CB(c1ccc(C)cc1)c1ccc(C)cc1
N,methyl,ethyl,C2,p_tolyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_p_tolyl><LA2_p_tolyl>,CCN(C)CCB(c1ccc(C)cc1)c1ccc(C)cc1
N,methyl,ethyl,C3,p_tolyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_p_tolyl><LA2_p_tolyl>,CCN(C)CCCB(c1ccc(C)cc1)c1ccc(C)cc1
N,methyl,ethyl,C4,p_tolyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_p_tolyl><LA2_p_tolyl>,CCN(C)CCCCB(c1ccc(C)cc1)c1ccc(C)cc1
N,methyl,ethyl,C5,p_tolyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_p_tolyl><LA2_p_tolyl>,CCN(C)CCCCCB(c1ccc(C)cc1)c1ccc(C)cc1
N,methyl,ethyl,C6,p_tolyl,p_tolyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_p_tolyl><LA2_p_tolyl>,CCN(C)CCCCCCB(c1ccc(C)cc1)c1ccc(C)cc1
N,methyl,ethyl,C1,p_tolyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_mesityl>,CCN(C)CB(c1ccc(C)cc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C2,p_tolyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_p_tolyl><LA2_mesityl>,CCN(C)CCB(c1ccc(C)cc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C3,p_tolyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_p_tolyl><LA2_mesityl>,CCN(C)CCCB(c1ccc(C)cc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C4,p_tolyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_p_tolyl><LA2_mesityl>,CCN(C)CCCCB(c1ccc(C)cc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C5,p_tolyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_p_tolyl><LA2_mesityl>,CCN(C)CCCCCB(c1ccc(C)cc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C6,p_tolyl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_p_tolyl><LA2_mesityl>,CCN(C)CCCCCCB(c1ccc(C)cc1)c1c(C)cc(C)cc1C
N,methyl,ethyl,C1,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_pentafluorophenyl>,CCN(C)CB(c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C2,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_p_tolyl><LA2_pentafluorophenyl>,CCN(C)CCB(c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C3,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_p_tolyl><LA2_pentafluorophenyl>,CCN(C)CCCB(c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C4,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_p_tolyl><LA2_pentafluorophenyl>,CCN(C)CCCCB(c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C5,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_p_tolyl><LA2_pentafluorophenyl>,CCN(C)CCCCCB(c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C6,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_p_tolyl><LA2_pentafluorophenyl>,CCN(C)CCCCCCB(c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C1,p_tolyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_pentachlorophenyl>,CCN(C)CB(c1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C2,p_tolyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_p_tolyl><LA2_pentachlorophenyl>,CCN(C)CCB(c1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C3,p_tolyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,CCN(C)CCCB(c1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C4,p_tolyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_p_tolyl><LA2_pentachlorophenyl>,CCN(C)CCCCB(c1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C5,p_tolyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_p_tolyl><LA2_pentachlorophenyl>,CCN(C)CCCCCB(c1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C6,p_tolyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_p_tolyl><LA2_pentachlorophenyl>,CCN(C)CCCCCCB(c1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
N,methyl,ethyl,C1,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C2,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CCB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C3,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CCCB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C4,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CCCCB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C5,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CCCCCB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C6,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CCCCCCB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
N,methyl,ethyl,C1,mesityl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_mesityl><LA2_mesityl>,CCN(C)CB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
N,methyl,ethyl,C2,mesityl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_mesityl><LA2_mesityl>,CCN(C)CCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
N,methyl,ethyl,C3,mesityl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_mesityl><LA2_mesityl>,CCN(C)CCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
N,methyl,ethyl,C4,mesityl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_mesityl><LA2_mesityl>,CCN(C)CCCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
N,methyl,ethyl,C5,mesityl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C5><LA1_mesityl><LA2_mesityl>,CCN(C)CCCCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
N,methyl,ethyl,C6,mesityl,mesityl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C6><LA1_mesityl><LA2_mesityl>,CCN(C)CCCCCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
N,methyl,ethyl,C1,mesityl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_mesityl><LA2_pentafluorophenyl>,CCN(C)CB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C2,mesityl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C2><LA1_mesityl><LA2_pentafluorophenyl>,CCN(C)CCB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C3,mesityl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C3><LA1_mesityl><LA2_pentafluorophenyl>,CCN(C)CCCB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F
N,methyl,ethyl,C4,mesityl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C4><LA1_mesityl><LA2_pentafluorophenyl>,CCN(C)CCCCB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F
