lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate
N,isopropyl,cyclohexyl,C5,phenyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)N(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)N(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)N(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.36363636363636365,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
N,isopropyl,cyclohexyl,C6,phenyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)N(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)N(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)N(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.36363636363636365,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
N,isopropyl,cyclohexyl,C1,phenyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)N(CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)N(CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)N(CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.37254901960784315,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
N,isopropyl,cyclohexyl,C2,phenyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)N(CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)N(CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)N(CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3584905660377358,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
N,isopropyl,cyclohexyl,C3,phenyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)N(CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)N(CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)N(CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.34545454545454546,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
N,isopropyl,cyclohexyl,C4,phenyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C4><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)N(CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)N(CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)N(CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3392857142857143,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
N,isopropyl,cyclohexyl,C5,phenyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)N(CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)N(CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)N(CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3333333333333333,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
N,isopropyl,cyclohexyl,C6,phenyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)N(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)N(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)N(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3333333333333333,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
N,isopropyl,cyclohexyl,C1,phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)N(CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)N(CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.38,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
N,isopropyl,cyclohexyl,C2,phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)N(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)N(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.36538461538461536,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
N,isopropyl,cyclohexyl,C3,phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)N(CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)N(CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.35185185185185186,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
N,isopropyl,cyclohexyl,C4,phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C4><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)N(CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)N(CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.34545454545454546,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
N,isopropyl,cyclohexyl,C5,phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)N(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)N(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.3392857142857143,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
N,isopropyl,cyclohexyl,C6,phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)N(CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)N(CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.3392857142857143,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
N,isopropyl,cyclohexyl,C1,p_tolyl,p_tolyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,[],True,1,0.23214285714285715,True,True,False,False,True,False,True,[],0,26,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
N,isopropyl,cyclohexyl,C2,p_tolyl,p_tolyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,[],True,1,0.22413793103448276,True,True,False,False,True,False,True,[],0,27,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
N,isopropyl,cyclohexyl,C3,p_tolyl,p_tolyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,[],True,1,0.21666666666666667,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
N,isopropyl,cyclohexyl,C4,p_tolyl,p_tolyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C4><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,[],True,1,0.22413793103448276,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
N,isopropyl,cyclohexyl,C5,p_tolyl,p_tolyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C5><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,[],True,1,0.22033898305084745,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
N,isopropyl,cyclohexyl,C6,p_tolyl,p_tolyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C6><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2ccc(C)cc2)cc1,[],True,1,0.22033898305084745,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
N,isopropyl,cyclohexyl,C1,p_tolyl,mesityl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.3333333333333333,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
N,isopropyl,cyclohexyl,C2,p_tolyl,mesityl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.3220338983050847,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
N,isopropyl,cyclohexyl,C3,p_tolyl,mesityl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.3114754098360656,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
N,isopropyl,cyclohexyl,C4,p_tolyl,mesityl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C4><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.3064516129032258,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
N,isopropyl,cyclohexyl,C5,p_tolyl,mesityl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C5><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.30158730158730157,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
N,isopropyl,cyclohexyl,C6,p_tolyl,mesityl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C6><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.30158730158730157,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
N,isopropyl,cyclohexyl,C1,p_tolyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.3584905660377358,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
N,isopropyl,cyclohexyl,C2,p_tolyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.34545454545454546,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
N,isopropyl,cyclohexyl,C3,p_tolyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.3333333333333333,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
N,isopropyl,cyclohexyl,C4,p_tolyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C4><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.3448275862068966,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
N,isopropyl,cyclohexyl,C5,p_tolyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C5><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.3389830508474576,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
N,isopropyl,cyclohexyl,C6,p_tolyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C6><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCCCN(C(C)C)C2CCCCC2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.3389830508474576,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
N,isopropyl,cyclohexyl,C1,p_tolyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.3584905660377358,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
N,isopropyl,cyclohexyl,C2,p_tolyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.34545454545454546,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
N,isopropyl,cyclohexyl,C3,p_tolyl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCN(C(C)C)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.3333333333333333,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
